PointID	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13
4262	7	3	0	1	0	0	0	0	0	0	0	0	0
5718	12	6	12	0	1	0	0	0	0	0	0	0	0
4273	7	4	0	1	0	0	0	0	0	0	0	0	0
4275	9	5	2	0	1	0	0	0	0	0	0	0	0
1388	6	0	0	0	0	0	0	0	0	0	0	0	0
1387	6	0	0	0	0	0	0	0	0	0	0	0	0
5790	15	18	10	1	0	1	0	0	0	0	0	0	0
1307	10	1	4	0	0	0	0	0	0	0	0	0	0
1308	10	1	4	0	0	0	0	0	0	0	0	0	0
4194	8	2	1	1	0	0	0	0	0	0	0	0	0
4153	8	0	0	1	0	0	0	0	0	0	0	0	0
4137	7	3	0	1	0	0	0	0	0	0	0	0	0
4136	7	3	0	1	0	0	0	0	0	0	0	0	0
4138	7	3	0	1	0	0	0	0	0	0	0	0	0
4140	7	3	0	1	0	0	0	0	0	0	0	0	0
1252	9	5	1	0	0	0	0	0	0	0	0	0	0
1251	11	7	1	0	0	0	0	0	0	0	0	0	0
1243	11	7	1	0	0	0	0	0	0	0	0	0	0
1244	9	5	1	0	0	0	0	0	0	0	0	0	0
5688	12	12	0	2	0	0	0	0	0	0	0	0	0
1214	8	0	0	0	0	0	0	0	0	0	0	0	0
1215	8	0	0	0	0	0	0	0	0	0	0	0	0
1216	8	0	0	0	0	0	0	0	0	0	0	0	0
1217	8	0	0	0	0	0	0	0	0	0	0	0	0
1210	8	0	0	0	0	0	0	0	0	0	0	0	0
1211	8	0	0	0	0	0	0	0	0	0	0	0	0
1212	8	0	0	0	0	0	0	0	0	0	0	0	0
5667	7	3	4	0	0	0	0	0	0	0	0	0	0
1213	8	0	0	0	0	0	0	0	0	0	0	0	0
5668	12	12	0	2	0	0	0	0	0	0	0	0	0
1218	8	0	0	0	0	0	0	0	0	0	0	0	0
713	7	1	1	0	0	0	0	0	0	0	0	0	0
714	7	1	1	0	0	0	0	0	0	0	0	0	0
1206	8	0	0	0	0	0	0	0	0	0	0	0	0
1205	8	0	0	0	0	0	0	0	0	0	0	0	0
1208	8	0	0	0	0	0	0	0	0	0	0	0	0
1207	8	0	0	0	0	0	0	0	0	0	0	0	0
1209	8	0	0	0	0	0	0	0	0	0	0	0	0
1178	8	0	0	0	0	0	0	0	0	0	0	0	0
1175	8	0	0	0	0	0	0	0	0	0	0	0	0
4324	9	5	2	0	1	0	0	0	0	0	0	0	0
4314	7	2	1	1	0	0	0	0	0	0	0	0	0
7513	14	14	8	1	0	1	0	0	0	0	0	0	0
7528	14	13	24	4	0	1	0	0	0	0	0	0	0
7530	14	13	24	4	0	1	0	0	0	0	0	0	0
4013	7	3	0	1	0	0	0	0	0	0	0	0	0
4005	7	3	0	1	0	0	0	0	0	0	0	0	0
4001	7	3	0	1	0	0	0	0	0	0	0	0	0
6238	7	3	0	1	0	0	0	0	0	0	0	0	0
6237	7	3	0	1	0	0	0	0	0	0	0	0	0
6235	8	1	1	1	0	0	0	0	0	0	0	0	0
6204	7	2	1	1	0	0	0	0	0	0	0	0	0
6205	7	2	1	1	0	0	0	0	0	0	0	0	0
6206	7	2	1	1	0	0	0	0	0	0	0	0	0
6207	7	2	1	1	0	0	0	0	0	0	0	0	0
6208	7	2	1	1	0	0	0	0	0	0	0	0	0
6209	8	2	1	1	0	0	0	0	0	0	0	0	0
6210	8	2	1	1	0	0	0	0	0	0	0	0	0
6221	9	5	2	0	1	0	0	0	0	0	0	0	0
6220	9	5	2	0	1	0	0	0	0	0	0	0	0
6223	9	5	2	0	1	0	0	0	0	0	0	0	0
6222	9	5	2	0	1	0	0	0	0	0	0	0	0
6203	7	2	1	1	0	0	0	0	0	0	0	0	0
6202	7	2	1	1	0	0	0	0	0	0	0	0	0
6201	7	2	1	1	0	0	0	0	0	0	0	0	0
4086	8	1	2	1	0	0	0	0	0	0	0	0	0
7231	13	7	3	0	0	0	0	0	0	0	0	0	0
7294	11	13	0	0	0	0	0	0	0	0	0	0	0
7295	11	13	0	0	0	0	0	0	0	0	0	0	0
7292	11	13	0	0	0	0	0	0	0	0	0	0	0
7293	11	13	0	0	0	0	0	0	0	0	0	0	0
7296	11	13	0	0	0	0	0	0	0	0	0	0	0
7281	11	13	0	0	0	0	0	0	0	0	0	0	0
7282	11	13	0	0	0	0	0	0	0	0	0	0	0
7283	11	13	0	0	0	0	0	0	0	0	0	0	0
7284	11	13	0	0	0	0	0	0	0	0	0	0	0
7285	11	13	0	0	0	0	0	0	0	0	0	0	0
6184	7	2	1	1	0	0	0	0	0	0	0	0	0
6183	8	0	3	0	0	0	0	0	0	0	0	0	0
6189	7	2	1	1	0	0	0	0	0	0	0	0	0
6186	7	2	1	1	0	0	0	0	0	0	0	0	0
6185	7	2	1	1	0	0	0	0	0	0	0	0	0
6188	7	2	1	1	0	0	0	0	0	0	0	0	0
6187	8	0	3	0	0	0	0	0	0	0	0	0	0
3519	11	10	7	0	0	1	0	0	0	0	0	0	0
3518	11	10	7	0	0	1	0	0	0	0	0	0	0
6178	9	5	2	0	1	0	0	0	0	0	0	0	0
6177	9	5	2	0	1	0	0	0	0	0	0	0	0
6123	9	5	2	0	1	0	0	0	0	0	0	0	0
6125	9	5	2	0	1	0	0	0	0	0	0	0	0
3596	11	10	7	0	0	1	0	0	0	0	0	0	0
3633	11	6	4	0	0	0	0	0	0	0	0	0	0
3634	11	6	4	0	0	0	0	0	0	0	0	0	0
7923	9	1	4	2	0	0	0	0	0	0	0	0	0
7922	10	3	4	2	0	0	0	0	0	0	0	0	0
6452	10	0	0	0	0	0	0	0	0	0	0	0	0
6453	10	0	0	0	0	0	0	0	0	0	0	0	0
6454	10	0	0	0	0	0	0	0	0	0	0	0	0
6455	10	0	0	0	0	0	0	0	0	0	0	0	0
8017	8	3	9	1	1	0	0	0	0	0	0	0	0
7775	6	0	0	0	0	0	0	3	0	0	0	0	0
7776	6	0	0	0	0	0	0	3	0	0	0	0	0
1203	3	27	11	1	0	0	0	0	0	0	0	0	0
5632	1	25	17	1	0	1	0	0	0	0	0	0	0
7091	7	24	15	1	0	1	0	0	0	0	0	0	0
7090	7	24	15	1	0	1	0	0	0	0	0	0	0
2811	7	24	15	1	0	1	0	0	0	0	0	0	0
8042	12	23	15	1	1	1	0	0	0	0	0	0	0
1661	2	20	24	5	1	0	0	0	0	0	0	0	0
1662	1	20	24	5	1	0	0	0	0	0	0	0	0
7589	5	21	21	3	0	1	0	0	0	0	0	0	0
6595	9	21	19	8	0	1	0	0	0	0	0	0	0
6588	9	21	19	8	0	1	0	0	0	0	0	0	0
6574	5	21	21	3	0	1	0	0	0	0	0	0	0
6859	19	11	10	1	1	0	0	0	0	0	0	0	0
6857	19	11	10	1	1	0	0	0	0	0	0	0	0
17	13	1	1	1	0	0	0	0	0	0	0	0	0
16	13	1	1	1	0	0	0	0	0	0	0	0	0
480	16	0	0	0	0	0	0	0	0	0	0	0	0
479	16	0	0	0	0	0	0	0	0	0	0	0	0
1601	12	0	0	1	0	0	0	0	0	0	0	0	0
1600	12	2	2	0	0	0	0	0	0	0	0	0	0
1608	12	2	2	0	0	0	0	0	0	0	0	0	0
1625	12	0	0	1	0	0	0	0	0	0	0	0	0
1624	12	2	2	0	0	0	0	0	0	0	0	0	0
1623	16	8	1	0	0	0	0	0	0	0	0	0	0
1632	12	2	2	0	0	0	0	0	0	0	0	0	0
1577	12	0	0	1	0	0	0	0	0	0	0	0	0
1576	12	2	2	0	0	0	0	0	0	0	0	0	0
1575	16	8	1	0	0	0	0	0	0	0	0	0	0
1584	12	2	2	0	0	0	0	0	0	0	0	0	0
1599	16	8	1	0	0	0	0	0	0	0	0	0	0
6989	18	11	4	1	1	0	0	0	0	0	0	0	0
6971	18	11	4	1	1	0	0	0	0	0	0	0	0
1527	16	8	1	0	0	0	0	0	0	0	0	0	0
1529	12	0	0	1	0	0	0	0	0	0	0	0	0
1528	12	2	2	0	0	0	0	0	0	0	0	0	0
1501	12	0	0	1	0	0	0	0	0	0	0	0	0
1500	12	2	2	0	0	0	0	0	0	0	0	0	0
1508	12	2	2	0	0	0	0	0	0	0	0	0	0
1560	12	2	2	0	0	0	0	0	0	0	0	0	0
1553	12	0	0	1	0	0	0	0	0	0	0	0	0
1551	16	8	1	0	0	0	0	0	0	0	0	0	0
1552	12	2	2	0	0	0	0	0	0	0	0	0	0
6912	20	18	12	4	1	0	0	0	0	0	0	0	0
1536	12	2	2	0	0	0	0	0	0	0	0	0	0
1499	16	8	1	0	0	0	0	0	0	0	0	0	0
4222	16	0	0	0	1	0	0	0	0	0	0	0	0
4233	16	4	8	0	0	0	0	0	0	0	0	0	0
7028	18	7	4	2	0	0	0	0	0	0	0	0	0
7161	17	17	12	1	0	1	0	0	0	0	0	0	0
4116	16	0	0	0	1	0	0	0	0	0	0	0	0
4125	16	9	8	0	1	0	0	0	0	0	0	0	0
1196	20	24	6	1	1	0	0	0	0	0	0	0	0
1195	20	24	6	1	1	0	0	0	0	0	0	0	0
7546	18	20	7	0	1	0	0	0	0	0	0	0	0
6200	13	1	2	1	0	0	0	0	0	0	0	0	0
3508	14	1	4	2	0	0	0	0	0	0	0	0	0
3509	14	1	4	2	0	0	0	0	0	0	0	0	0
6196	13	1	2	1	0	0	0	0	0	0	0	0	0
6197	12	1	2	1	0	0	0	0	0	0	0	0	0
6198	12	1	2	1	0	0	0	0	0	0	0	0	0
6199	13	1	2	1	0	0	0	0	0	0	0	0	0
6193	12	1	2	1	0	0	0	0	0	0	0	0	0
6194	12	1	2	1	0	0	0	0	0	0	0	0	0
6195	13	1	2	1	0	0	0	0	0	0	0	0	0
3593	14	1	4	2	0	0	0	0	0	0	0	0	0
3592	14	1	4	2	0	0	0	0	0	0	0	0	0
3559	17	16	14	0	1	1	0	0	0	0	0	0	0
3558	17	16	14	0	1	1	0	0	0	0	0	0	0
3572	20	19	9	2	0	1	0	0	0	0	0	0	0
3627	13	6	4	0	0	0	0	0	0	0	0	0	0
3626	13	6	4	0	0	0	0	0	0	0	0	0	0
3606	18	16	12	0	1	1	0	0	0	0	0	0	0
3630	13	6	4	0	0	0	0	0	0	0	0	0	0
3631	13	6	4	0	0	0	0	0	0	0	0	0	0
6429	17	18	9	1	0	1	0	0	0	0	0	0	0
6428	17	18	10	0	1	0	0	0	0	0	0	0	0
6427	17	18	9	0	1	0	0	0	0	0	0	0	0
6426	18	17	8	0	1	0	0	0	0	0	0	0	0
7794	18	14	5	0	0	1	0	0	0	0	0	0	0
7792	17	14	5	0	0	1	0	0	0	0	0	0	0
6430	21	24	10	0	1	1	0	0	0	0	0	0	0
161	6	27	11	3	1	0	0	0	0	0	0	0	0
3629	2	27	15	2	0	0	1	0	0	0	0	0	0
1141	2	29	11	1	0	0	0	0	0	0	0	0	0
1201	2	29	11	1	0	0	0	0	0	0	0	0	0
1202	2	29	11	1	0	0	0	0	0	0	0	0	0
1204	3	28	11	1	0	0	0	0	0	0	0	0	0
5861	4	32	4	1	0	1	0	0	0	0	0	0	0
5874	4	32	4	1	0	1	0	0	0	0	0	0	0
6645	16	26	9	0	1	1	0	0	0	0	0	0	0
6577	10	23	19	4	0	1	0	0	0	0	0	0	0
2346	5	24	19	2	0	1	0	0	0	0	0	0	0
2337	5	24	19	2	0	1	0	0	0	0	0	0	0
6747	11	20	22	4	0	1	0	0	0	0	0	0	0
6746	11	20	22	4	0	1	0	0	0	0	0	0	0
6734	11	20	23	3	0	1	0	0	0	0	0	0	0
6735	11	20	23	3	0	1	0	0	0	0	0	0	0
6732	11	20	23	3	0	1	0	0	0	0	0	0	0
6733	11	20	23	3	0	1	0	0	0	0	0	0	0
6738	11	20	23	3	0	1	0	0	0	0	0	0	0
6739	11	20	23	3	0	1	0	0	0	0	0	0	0
6736	11	20	22	4	0	1	0	0	0	0	0	0	0
6737	11	20	23	3	0	1	0	0	0	0	0	0	0
6741	11	20	22	4	0	1	0	0	0	0	0	0	0
6740	11	20	23	3	0	1	0	0	0	0	0	0	0
6669	9	22	20	6	0	1	0	0	0	0	0	0	0
6668	9	22	19	7	1	1	0	0	0	0	0	0	0
6671	9	22	19	7	1	1	0	0	0	0	0	0	0
6672	9	22	20	6	0	1	0	0	0	0	0	0	0
6659	9	23	19	5	0	1	0	0	0	0	0	0	0
6594	9	22	21	6	1	1	0	0	0	0	0	0	0
6596	9	22	21	6	1	1	0	0	0	0	0	0	0
6589	9	22	21	6	1	1	0	0	0	0	0	0	0
7625	5	23	20	3	0	1	0	0	0	0	0	0	0
7624	5	23	20	3	0	1	0	0	0	0	0	0	0
6587	9	22	21	6	1	1	0	0	0	0	0	0	0
6575	9	23	19	5	0	1	0	0	0	0	0	0	0
6896	23	23	3	2	1	0	0	0	0	0	0	0	0
6894	23	23	3	2	1	0	0	0	0	0	0	0	0
2923	28	11	11	1	0	1	0	0	0	0	0	0	0
2922	28	11	11	1	0	1	0	0	0	0	0	0	0
208	20	0	0	0	0	0	2	0	0	0	0	0	0
211	20	0	0	0	0	0	2	0	0	0	0	0	0
210	20	0	0	0	0	0	2	0	0	0	0	0	0
215	20	0	0	0	0	0	2	0	0	0	0	0	0
213	20	0	0	0	0	0	2	0	0	0	0	0	0
218	20	0	0	0	0	0	1	0	0	0	0	0	0
6988	21	11	2	1	1	0	0	0	0	0	0	0	0
6970	21	11	2	1	1	0	0	0	0	0	0	0	0
6969	21	11	2	1	1	0	0	0	0	0	0	0	0
6911	26	20	10	1	1	0	0	0	0	0	0	0	0
936	24	0	0	0	0	2	0	0	0	0	0	0	0
939	24	0	0	0	0	2	0	0	0	0	0	0	0
1409	26	5	1	0	0	0	0	0	0	0	0	0	0
1408	26	5	1	0	0	0	0	0	0	0	0	0	0
7078	19	7	5	2	0	0	0	0	0	0	0	0	0
1255	20	6	1	0	0	0	0	0	0	0	0	0	0
1254	25	4	0	0	0	0	0	0	0	0	0	0	0
1246	25	4	0	0	0	0	0	0	0	0	0	0	0
1247	20	6	1	0	0	0	0	0	0	0	0	0	0
5599	20	10	4	0	0	0	0	0	0	0	0	0	0
7514	26	15	8	1	0	1	0	0	0	0	0	0	0
7516	26	15	8	1	0	1	0	0	0	0	0	0	0
7422	23	1	0	0	0	1	0	0	0	0	0	0	0
7421	23	1	0	0	0	1	0	0	0	0	0	0	0
7423	23	1	0	0	0	1	0	0	0	0	0	0	0
3547	28	15	11	2	0	1	0	0	0	0	0	0	0
3546	28	15	11	2	0	1	0	0	0	0	0	0	0
6431	20	26	9	0	1	1	0	0	0	0	0	0	0
6433	2	33	5	2	0	1	0	0	0	0	0	0	0
3607	5	30	11	1	1	1	0	0	0	0	0	0	0
3623	5	29	12	1	1	1	0	0	0	0	0	0	0
1140	2	31	11	1	0	0	0	0	0	0	0	0	0
1139	2	31	11	1	0	0	0	0	0	0	0	0	0
1259	0	36	0	0	0	0	0	0	0	0	0	0	0
1260	0	36	0	0	0	0	0	0	0	0	0	0	0
5850	12	29	9	1	1	1	0	0	0	0	0	0	0
6925	11	27	12	3	3	0	0	0	0	0	0	0	0
6576	12	23	18	5	0	1	0	0	0	0	0	0	0
6660	12	23	18	5	0	1	0	0	0	0	0	0	0
7729	7	25	19	2	0	1	0	0	0	0	0	0	0
7728	7	25	19	2	0	1	0	0	0	0	0	0	0
7749	7	26	18	2	0	1	0	0	0	0	0	0	0
7750	7	26	18	2	0	1	0	0	0	0	0	0	0
7975	0	26	19	3	0	0	1	0	0	0	0	0	0
2350	7	25	19	2	0	1	0	0	0	0	0	0	0
2349	7	24	19	2	0	1	0	0	0	0	0	0	0
2347	7	24	19	2	0	1	0	0	0	0	0	0	0
2348	7	24	19	2	0	1	0	0	0	0	0	0	0
2340	7	24	19	2	0	1	0	0	0	0	0	0	0
2341	7	25	19	2	0	1	0	0	0	0	0	0	0
2342	7	26	18	2	0	1	0	0	0	0	0	0	0
2339	7	24	19	2	0	1	0	0	0	0	0	0	0
2338	7	24	19	2	0	1	0	0	0	0	0	0	0
4722	2	28	16	3	1	1	0	0	0	0	0	0	0
4723	2	28	16	3	1	1	0	0	0	0	0	0	0
6661	8	24	19	4	0	1	0	0	0	0	0	0	0
6662	8	24	19	4	0	1	0	0	0	0	0	0	0
6593	9	22	23	4	1	1	0	0	0	0	0	0	0
6579	8	24	19	4	0	1	0	0	0	0	0	0	0
6578	8	24	19	4	0	1	0	0	0	0	0	0	0
6586	9	22	23	4	1	1	0	0	0	0	0	0	0
589	32	0	0	0	2	0	0	0	0	0	0	0	0
561	29	6	3	3	0	0	0	0	0	0	0	0	0
564	29	6	3	3	0	0	0	0	0	0	0	0	0
597	32	0	0	0	0	0	0	0	0	0	0	0	0
596	32	0	0	0	2	0	0	0	0	0	0	0	0
1784	31	12	9	0	0	1	0	0	0	0	0	0	0
476	34	0	0	0	0	0	0	0	0	0	0	0	0
477	34	0	0	0	0	0	0	0	0	0	0	0	0
1622	32	0	0	0	0	0	0	0	0	0	0	0	0
1574	32	0	0	0	0	0	0	0	0	0	0	0	0
1598	32	0	0	0	0	0	0	0	0	0	0	0	0
1526	32	0	0	0	0	0	0	0	0	0	0	0	0
1550	32	0	0	0	0	0	0	0	0	0	0	0	0
1498	32	0	0	0	0	0	0	0	0	0	0	0	0
941	29	0	0	0	0	0	1	0	0	0	0	0	0
940	29	0	0	0	0	0	1	0	0	0	0	0	0
4103	31	12	9	0	0	1	0	0	0	0	0	0	0
4115	32	0	0	0	1	0	0	0	0	0	0	0	0
4152	32	0	0	0	1	0	0	0	0	0	0	0	0
743	35	6	3	3	0	0	0	0	0	0	0	0	0
741	35	6	3	3	0	0	0	0	0	0	0	0	0
1177	32	0	0	0	0	0	0	0	0	0	0	0	0
4400	30	12	6	0	0	0	0	0	0	0	0	0	0
5596	30	12	6	0	0	0	0	0	0	0	0	0	0
5597	30	12	6	0	0	0	0	0	0	0	0	0	0
5594	30	12	6	0	0	0	0	0	0	0	0	0	0
1174	32	0	0	0	0	0	0	0	0	0	0	0	0
601	32	0	0	0	0	0	0	0	0	0	0	0	0
600	32	0	0	0	0	0	0	0	0	0	0	0	0
3293	29	13	11	1	0	1	0	0	0	0	0	0	0
3292	29	13	11	1	0	1	0	0	0	0	0	0	0
7515	30	14	8	1	0	1	0	0	0	0	0	0	0
7512	30	14	8	1	0	1	0	0	0	0	0	0	0
3380	31	13	11	1	0	1	0	0	0	0	0	0	0
3379	31	13	11	1	0	1	0	0	0	0	0	0	0
7417	31	16	0	0	0	0	0	0	0	0	0	0	0
7418	31	16	0	0	0	0	0	0	0	0	0	0	0
7419	31	16	0	0	0	0	0	0	0	0	0	0	0
7420	31	16	0	0	0	0	0	0	0	0	0	0	0
3545	29	13	11	1	0	1	0	0	0	0	0	0	0
3544	29	13	11	1	0	1	0	0	0	0	0	0	0
3562	31	12	9	0	0	1	0	0	0	0	0	0	0
7976	31	12	9	0	0	1	0	0	0	0	0	0	0
7977	31	12	9	0	0	1	0	0	0	0	0	0	0
7978	31	12	9	0	0	1	0	0	0	0	0	0	0
3791	32	6	8	0	0	0	0	0	0	0	0	0	0
3790	32	6	8	0	0	0	0	0	0	0	0	0	0
3813	32	6	8	0	0	0	0	0	0	0	0	0	0
3814	32	6	8	0	0	0	0	0	0	0	0	0	0
7733	32	0	0	0	0	0	0	0	0	0	0	0	0
7734	32	0	0	0	0	0	0	0	0	0	0	0	0
7793	29	16	6	0	0	1	0	0	0	0	0	0	0
7791	29	16	6	0	0	1	0	0	0	0	0	0	0
3164	32	5	9	0	0	1	0	0	0	0	0	0	0
3165	32	5	9	0	0	1	0	0	0	0	0	0	0
3159	19	28	7	1	1	0	0	0	0	0	0	0	0
3158	19	28	7	1	1	0	0	0	0	0	0	0	0
2247	19	28	7	1	1	0	0	0	0	0	0	0	0
2249	19	28	7	1	1	0	0	0	0	0	0	0	0
2248	19	28	7	1	1	0	0	0	0	0	0	0	0
2250	19	28	7	1	1	0	0	0	0	0	0	0	0
3288	19	28	7	1	1	0	0	0	0	0	0	0	0
6955	19	28	7	1	1	0	0	0	0	0	0	0	0
6956	19	28	7	1	1	0	0	0	0	0	0	0	0
2913	19	28	7	1	1	0	0	0	0	0	0	0	0
2914	19	28	7	1	1	0	0	0	0	0	0	0	0
7502	13	31	7	1	1	0	0	0	0	0	0	0	0
6788	12	25	18	5	0	1	0	0	0	0	0	0	0
3600	3	30	13	3	0	1	0	0	0	0	0	0	0
6816	10	21	29	4	0	1	0	0	0	0	0	0	0
6814	10	21	29	4	0	1	0	0	0	0	0	0	0
6700	9	23	25	1	1	0	0	0	0	0	0	0	0
6701	9	24	24	1	1	0	0	0	0	0	0	0	0
6713	10	23	23	3	0	1	0	0	0	0	0	0	0
6711	10	23	23	3	0	1	0	0	0	0	0	0	0
6699	9	24	24	1	1	0	0	0	0	0	0	0	0
6592	10	23	23	5	1	1	0	0	0	0	0	0	0
6591	10	23	24	6	1	0	0	0	0	0	0	0	0
6590	12	23	24	6	1	0	0	0	0	0	0	0	0
7638	9	23	25	1	1	0	0	0	0	0	0	0	0
6583	12	23	24	6	1	0	0	0	0	0	0	0	0
6584	10	23	24	6	1	0	0	0	0	0	0	0	0
6585	10	23	23	5	1	1	0	0	0	0	0	0	0
559	37	5	1	4	0	0	0	0	0	0	0	0	0
560	37	5	1	4	0	0	0	0	0	0	0	0	0
562	37	5	1	4	0	0	0	0	0	0	0	0	0
563	37	5	1	4	0	0	0	0	0	0	0	0	0
1867	48	6	3	3	0	0	0	0	0	0	0	0	0
1715	39	23	5	1	0	1	0	0	0	0	0	0	0
482	40	0	0	0	0	0	0	0	0	0	0	0	0
481	40	0	0	0	0	0	0	0	0	0	0	0	0
4297	48	6	3	3	0	0	0	0	0	0	0	0	0
2494	48	6	3	3	0	0	0	0	0	0	0	0	0
2495	48	6	3	3	0	0	0	0	0	0	0	0	0
1370	43	0	2	0	23	29	22	2	4	0	0	0	0
7187	36	4	0	1	0	0	0	0	0	0	0	0	0
744	48	6	3	3	0	0	0	0	0	0	0	0	0
742	48	6	3	3	0	0	0	0	0	0	0	0	0
2769	47	5	3	2	2	0	0	0	0	0	0	0	0
2768	47	5	3	2	2	0	0	0	0	0	0	0	0
2770	47	5	3	3	1	0	0	0	0	0	0	0	0
2771	47	5	3	3	1	0	0	0	0	0	0	0	0
5598	38	12	6	0	0	0	0	0	0	0	0	0	0
687	43	12	0	0	1	0	0	0	0	0	0	0	0
686	43	12	0	0	1	0	0	0	0	0	0	0	0
685	43	12	0	0	1	0	0	0	0	0	0	0	0
680	43	12	0	0	1	0	0	0	0	0	0	0	0
3270	38	5	3	3	1	0	0	0	0	0	0	0	0
3271	38	5	3	3	1	0	0	0	0	0	0	0	0
3269	48	5	3	2	2	0	0	0	0	0	0	0	0
3268	48	5	3	2	2	0	0	0	0	0	0	0	0
7548	52	0	0	0	0	0	0	0	0	0	0	0	0
7547	52	0	0	0	0	0	0	0	0	0	0	0	0
4044	55	0	11	0	0	0	0	0	0	0	0	0	0
4078	55	0	11	0	0	0	0	0	0	0	0	0	0
4074	52	6	2	4	0	0	0	0	0	0	0	0	0
182	56	12	0	0	0	0	0	0	0	0	0	0	0
3867	55	0	11	0	0	0	0	0	0	0	0	0	0
3847	55	0	11	0	0	0	0	0	0	0	0	0	0
3963	56	8	1	0	0	0	1	0	0	0	0	0	0
3148	48	7	3	3	0	0	0	0	0	0	0	0	0
3124	48	5	3	3	1	0	0	0	0	0	0	0	0
3125	48	5	3	3	1	0	0	0	0	0	0	0	0
3123	47	5	3	2	2	0	0	0	0	0	0	0	0
3122	47	5	3	2	2	0	0	0	0	0	0	0	0
3950	38	25	5	2	1	1	0	0	0	0	0	0	0
4134	36	26	5	2	1	1	0	0	0	0	0	0	0
6926	27	28	5	3	1	0	0	0	0	0	0	0	0
6442	6	36	4	6	1	0	0	0	0	0	0	0	0
7501	13	34	4	1	1	0	0	0	0	0	0	0	0
7213	15	28	14	1	0	1	0	0	0	0	0	0	0
3957	6	31	15	3	1	1	1	0	0	0	0	0	0
6467	11	32	10	4	0	1	0	0	0	0	0	0	0
3632	6	32	12	3	1	1	0	0	0	0	0	0	0
3628	6	32	12	3	1	1	0	0	0	0	0	0	0
6815	7	24	30	3	0	1	0	0	0	0	0	0	0
6813	7	24	30	3	0	1	0	0	0	0	0	0	0
6708	10	25	23	5	0	1	0	0	0	0	0	0	0
6709	10	25	23	5	0	1	0	0	0	0	0	0	0
6712	10	26	22	4	0	1	0	0	0	0	0	0	0
6710	10	26	22	4	0	1	0	0	0	0	0	0	0
7267	8	28	21	1	0	0	1	0	0	0	0	0	0
3523	15	21	29	4	0	1	0	0	0	0	0	0	0
3522	15	21	29	4	0	1	0	0	0	0	0	0	0
6673	10	26	22	4	0	1	0	0	0	0	0	0	0
6670	10	26	22	4	0	1	0	0	0	0	0	0	0
1821	66	0	0	0	0	0	0	0	0	0	0	0	0
1822	66	0	0	0	0	0	0	0	0	0	0	0	0
478	62	5	2	4	0	0	0	0	0	0	0	0	0
492	62	5	2	4	0	0	0	0	0	0	0	0	0
935	72	0	0	0	0	0	0	0	0	0	0	0	0
937	72	0	0	0	0	0	0	0	0	0	0	0	0
938	72	0	0	0	0	0	0	0	0	0	0	0	0
7077	64	0	0	0	0	0	0	0	0	0	0	0	0
7076	64	0	0	0	0	0	0	0	0	0	0	0	0
1353	62	0	0	0	0	0	0	0	0	0	0	0	0
1354	62	0	0	0	0	0	0	0	0	0	0	0	0
1355	62	0	0	0	0	0	0	0	0	0	0	0	0
1176	64	0	0	0	0	0	0	0	0	0	0	0	0
1173	64	0	0	0	0	0	0	0	0	0	0	0	0
604	80	0	0	0	0	0	0	0	0	0	0	0	0
603	64	0	0	0	0	0	0	0	0	0	0	0	0
602	64	0	0	0	0	0	0	0	0	0	0	0	0
4381	72	7	3	3	0	0	0	0	0	0	0	0	0
3284	72	7	3	3	0	0	0	0	0	0	0	0	0
7563	67	8	3	2	1	0	0	0	0	0	0	0	0
7566	66	9	3	2	1	0	0	0	0	0	0	0	0
7564	67	8	3	2	1	0	0	0	0	0	0	0	0
7565	66	9	3	2	1	0	0	0	0	0	0	0	0
7383	82	0	0	1	8	4	0	0	0	0	0	0	0
7385	82	0	0	1	8	4	0	0	0	0	0	0	0
7384	82	0	0	1	8	4	0	0	0	0	0	0	0
110	64	0	0	0	0	0	0	0	0	0	0	0	0
109	72	0	0	0	0	0	0	0	0	0	0	0	0
108	64	0	0	0	0	0	0	0	0	0	0	0	0
107	72	0	0	0	0	0	0	0	0	0	0	0	0
3959	64	5	1	0	0	0	1	0	0	0	0	0	0
7629	60	0	0	0	0	0	0	0	0	0	0	0	0
7628	60	0	0	0	0	0	0	0	0	0	0	0	0
1296	56	8	35	0	0	0	0	0	0	0	0	0	0
7015	42	24	10	1	2	0	0	0	0	0	0	0	0
6683	13	29	18	4	0	1	0	0	0	0	0	0	0
6682	13	29	18	4	0	1	0	0	0	0	0	0	0
6685	13	29	18	4	0	1	0	0	0	0	0	0	0
6684	13	29	18	4	0	1	0	0	0	0	0	0	0
8006	6	33	14	4	1	1	1	0	0	0	0	0	0
3883	3	35	12	3	0	0	1	0	0	0	0	0	0
8013	6	33	14	6	1	1	1	0	0	0	0	0	0
3832	6	33	14	6	1	1	1	0	0	0	0	0	0
4487	6	32	17	2	3	0	0	0	0	0	0	0	0
4488	6	32	17	2	3	0	0	0	0	0	0	0	0
4489	6	32	17	2	3	0	0	0	0	0	0	0	0
4490	6	32	17	2	3	0	0	0	0	0	0	0	0
4492	6	32	16	2	3	0	0	0	0	0	0	0	0
4491	6	32	16	2	3	0	0	0	0	0	0	0	0
4494	6	32	16	2	3	0	0	0	0	0	0	0	0
4493	6	32	16	2	3	0	0	0	0	0	0	0	0
4144	6	33	14	6	1	1	1	0	0	0	0	0	0
4514	6	32	17	2	3	0	0	0	0	0	0	0	0
